initial_state_id,path,old_length,new_length
279,-f0.-r1.-d0.-f0.-f3.r2.d0.-r1.d0.-f1.d2.-f2.d2.-f0.-f2.-f2.-d0.-d0.-f2.-r0.r3.f0.f3.r3.-f1.-r0.-d3.r3.d0.-f0.-r0.r3.-d0.-f0.-f3.r3.-d0.f3.r0.-f0.f3.d0.-f0.r3.d3.r3,46,46
279,d1.f1.r3.-d3.r0.r3.d3.f3.r1.f2.d3.-f1.-d1.f0.-r0.-r1.-f1.d2.-d1.f1.-d0.r2.-d1.-r2.-d0.f1.d1.f1.r1.d1.-f1.f0.-d1.f0.f0.-d2.f0.d2.-r3.-f0.r3.d2.-r3.f0.r3.f3.f3.-d1,48,48
281,-r1.-d2.f0.-r0.-r0.-f0.-f0.d1.-r3.f3.-d1.r1.-f2.d1.r0.-f2.d0.-f0.-d2.-f0.d2.-f2.f0.-r2.-f0.r0.d2.f2.-d2.-r0.r1.-d0.-r2.f0.-d2.f1.-r2.d2.-f1.r1.r2.f0.-r1.-f0.-f0.-d3,46,46
282,r1.-d3.-r3.-f1.d1.-r3.f0.-d3.-r3.-f3.r0.d0.d3.r1.-d3.f0.-r0.-r2.-f3.-r0.r2.f0.-d0.d2.f1.-d0.r1.d0.-f1.d0.f2.-r1.f0.r1.-f2.-r1.f3.d3.-f0.-f3.-d2.-r2.-f1.d2.-r3.-d2.f1,47,47
284,-d0.f3.r0.f2.-r3.-d0.-r2.d0.-f0.-d0.d1.f1.-r1.-d0.-r2.-f2.f0.-d1.-r3.-r3.d0.-f1.d1.-r0.-d1.r0.f1.f3.d3.-f3.d0.-r3.d3.-r0.-f3.-f3.d0.-r0.d0.-f0.-r0.f0.-r3.-r3.f3.r0.f0,47,47
285,-f1.r0.f0.-d3.d2.-r0.-r2.d3.-r0.-f3.r2.-d2.r0.r2.f3.r1.-d3.r0.-f3.-r0.-r1.f2.f3.d3.-r3.-d3.f3.d3.-f1.-d3.-r2.-f2.-f3.f0.d2.r3.-f1.r3.-d2.-r2.d2.-r3.d2.r2.f1.-r2.-d2.-r3,48,48
286,-d0.-r3.-f3.-r0.f1.r0.-f3.-f3.-r1.-f2.-d0.-r1.-r1.-f2.d3.-r1.f2.r1.-d1.-r1.-d3.d1.-r1.-f2.r1.-d1.r3.f0.r3.d3.-f0.-d0.f0.-r3.r0.-f0.f3.r3.f3.-r0.-d3.-f0.d3.-r0.-d0.f0.d3,47,47
287,-d1.-r3.f1.r2.d3.r1.d0.f0.d0.f1.-d2.-f3.r2.d2.f3.r3.-d0.-f3.-d0.f2.-d0.r0.d0.-r0.-d1.-f2.r0.r1.-f2.-r1.f3.-d0.-r0.f1.d1.-f1.r0.-f2.-r1.d1.r1.f0.r1.-f1.-r1.f1.-d1.f2,48,48
289,r3.d2.-r0.f0.r2.f2.r0.d3.-f1.f3.-d0.f0.-r3.-f0.-r3.d2.-f3.f0.d3.f3.-d3.r3.-d0.r2.d0.-r3.-d0.d1.f2.-d1.f0.-d2.f0.d2.-f2.f1.-d1.r1.-d2.-f1.-r1.r2.-f1.-r1.d1.-f0.-d1.f1,48,48
290,d0.f0.-d0.d3.r0.-f3.d2.-r3.-d2.-r2.-d0.r2.f1.-d1.r0.-d2.f1.d3.r0.-f1.-r2.-f1.-f3.-r0.-d0.-f3.d2.f3.-d2.-d2.d0.f0.f3.r1.-r3.-d1.r1.d1.f2.-r1.-f2.-d2.r3.f1.r1.f2.r2,47,47
291,d1.f3.-d0.-f2.-r2.-f0.-d0.-d2.f3.d0.-r2.-d1.f2.-r3.-f0.-d3.-f2.f3.-r0.-f2.r0.f2.-d1.-f1.-d3.-d3.r0.f1.-r0.-d0.r0.-f1.-r0.d1.f1.r2.d1.-r2.-d1.d0.-r2.-d2.r2.d3.-r2.d2,46,46
293,r1.-f2.-r3.-f3.-r3.f2.-d0.d1.-f1.f0.-r0.-f2.-d0.-f0.-d3.f2.-d3.-f3.d0.-r1.-f1.-d1.r1.f1.d1.-r3.f0.r0.d0.r3.-f0.d0.f3.-r0.-r3.-f3.-f3.d0.r3.-f3.d0.f3.-r0.r3.-d0.r0,46,46
295,-f1.-f2.d1.f3.r1.d0.r3.-d2.-f2.-d1.d2.d3.f0.d3.f1.f2.-d0.d3.r2.-d0.-f0.r0.d3.-r3.d2.-f3.d0.f3.d3.-r3.d0.d1.-r3.-r3.-d0.-r3.-f3.-f3.d0.f3.d0.f3.-d1.-d2.-f3.d1.d2.-r3,48,48
296,d3.r2.f3.d3.r3.-r0.d1.-f3.d3.-r1.f0.-r3.-f2.-d3.r3.-f3.d0.-r2.-d1.-d0.r2.d0.f1.-d3.-f2.-r2.f1.-d1.-r2.-d1.-r2.-f1.d3.-f3.-d3.f3.-r3.-d2.-r2.d2.r3.-f2.-r2.f2.f2.f1.-r0,47,47
296,d2.r3.f3.r2.d0.-f1.r2.-d1.f0.-f3.-r1.r2.d3.-r3.r1.f1.-r1.-f0.d1.f0.d1.f3.-d1.f2.-d0.d1.-r3.-f3.r3.-d1.r3.-d1.-r3.-d1.f3.r3.-f3.-d3.-d1.-d1.-r2.d3.-f3.r2.-d1.f1.d1.-r2.f3,49,49
297,-f1.f3.r0.d2.-r2.-d1.-f0.-r3.d0.f0.-r2.-f0.f2.d1.r3.f2.-d1.r3.-f3.-f3.f1.-d0.r0.d0.r0.d2.-r0.f3.r3.-f2.-r1.f2.-r1.f0.-r1.r3.-f1.-f1.-r1.-r1.-f1.-r0.-r1.-f0.r1.f0.r0.-d3.f1.d3,50,50
297,f3.-f1.r0.d2.-r2.-d1.-f0.-r3.d0.f0.-r2.-f0.f2.d1.r3.f2.-d1.r3.f3.f1.f3.-d0.r0.d0.r0.d2.-r0.f3.r3.-f2.-r1.f2.-r1.f0.-r1.r3.-f1.-f1.r1.r1.-f1.-r0.-r1.-f0.r1.f0.r0.-d3.f1.d3,50,50
299,-r0.d2.-f3.-r0.f0.r1.-f3.-d0.r3.d3.r0.-d2.-d3.-f3.d2.-r3.f3.-d1.f0.d1.-f3.-d3.d0.-f3.d1.r2.d2.-r3.d1.r3.-d2.-d1.f3.d1.d3.r3.-f0.-d1.r2.-f1.-f1.-r2.f1.d1.f3.-f1,46,46
299,d2.-r1.f0.-d0.r2.-f2.f1.d3.f0.-f2.-d0.-r2.-r0.-f2.r2.r3.-f0.r3.-f3.-r3.-d3.f2.r1.f0.-r3.-r3.f3.d3.f3.-d3.-r2.-f3.-r3.f3.r2.-f3.d1.-r0.f2.-d1.-d1.-r2.-f2.r2.d1.r0.-d1.f1,48,48
301,d2.-f1.-r0.-f0.-d1.-r0.f2.-d0.r0.-d0.-d0.f1.-d0.-f1.f2.-d0.-r3.d0.-r0.f2.-d0.-f2.r3.d0.r1.-f2.-d1.f0.d1.-r1.-r2.-f2.-d3.f2.-d1.-r0.-r3.d3.f2.-d3.r0.r3.-f1.-f2.r1.f1,46,46
301,d2.f0.r0.r2.d3.r0.d0.-d3.f1.-f0.r0.d1.d0.f1.r0.d0.f0.-d3.f1.-r0.f2.r0.-r3.-f2.r3.-f1.-d1.-r3.-r0.f1.r0.-f2.-d2.r3.d0.f1.-d1.-r1.-f1.r1.-d0.-r2.-d1.r2.d2.d2,46,46
303,-f2.r0.f2.r2.-d0.d1.-r1.-d0.-f0.-f0.-f1.-r1.f3.r1.-d1.-d2.r1.f2.-d3.-d3.f1.-r3.d3.-r2.-d1.r2.d1.f0.r0.d3.-r3.-d3.r3.-f0.-r3.f3.d3.f3.r0.-f3.-d0.-r0.d0.d3.-f3.-r3,46,46
303,-r0.d3.d3.f2.-r2.d3.-f0.r2.-d0.d2.d3.-f2.r0.-f2.d0.-f0.-f0.-d2.r0.d3.-d2.-f0.f1.-f2.d0.r1.r2.f1.-r2.-d0.-r2.f2.-r0.-f2.-f3.-r1.f2.r1.r0.-f1.-d1.-r1.-d3.d1.f1.-d2.-f1.d3.d2.-r1,50,50
304,-d1.d3.-r1.d1.d3.-r3.-f0.-r0.r2.-f3.d0.-f0.-r0.d3.-f3.-d2.-r2.-d1.-f3.-d0.d3.r3.d2.-r3.d0.f3.-d0.-r2.-d3.-f2.d3.r3.-d0.-d1.r0.d1.-r0.d0.r2.-d0.f2.-d1.-f2.d0.-f2.d1.f2,47,47
304,d3.-d1.-r1.d1.d3.-r3.-f0.-r0.r2.-f3.d0.-f0.-r0.d3.-f3.-d2.-r2.-d1.-f3.-d0.d3.r3.d2.-r3.d0.f3.-d0.-r2.-d3.-f2.d3.r3.-d0.-d1.r0.d1.-r0.d0.r2.-d0.f2.-d1.-f2.d0.-f2.d1.f2,47,47
305,-d0.r2.d2.-r0.-r1.-d1.d2.r2.f0.d3.f0.d3.r0.-f2.-d3.-r3.d3.-r3.-d0.r0.r2.-f2.-r0.-d2.-f3.d0.f3.r1.-f3.-f3.r1.f3.-d0.-r2.-r3.-d2.-r1.d2.-f3.-d3.-f2.f3.-r2.d2.r2.f2.d3.-r1,48,48
305,-d0.r2.d2.-r1.-r0.-d1.d2.r2.f0.d3.f0.d3.r0.-f2.-d3.-r3.d3.-r3.-d0.r2.r0.-f2.-r0.-d2.-f3.d0.f3.r1.-f3.-f3.r1.f3.-d0.-r3.-r2.-d2.-r1.d2.-f3.-d3.f3.-f2.-r2.d2.r2.f2.d3.-r1,48,48
307,r3.-d3.-r1.-f2.-r3.-f2.-r3.-r3.-f1.r3.-d1.-f0.r2.-f3.-d3.-f0.-d0.-d1.f1.-r3.-f3.d1.-f3.-d2.-d3.f3.d2.-f2.-r3.d2.-r0.r3.-d1.d2.-r1.-d2.r0.-d2.-f1.d2.f1.r1.d1.f2.-d0.-d0,46,46
307,r3.-d3.-r1.-f2.-r3.-f2.-r3.-r3.-f1.r3.-d1.-f0.r2.-f3.-d3.-f0.-d0.-d1.f1.-r3.-f3.d1.-f3.-d3.-d2.f3.d2.-f2.-r3.d2.r3.-r0.d2.-d1.-r1.-d2.r0.-d2.-f1.d2.f1.r1.d1.f2.d0.d0,48,46
309,f0.r3.d0.-r3.r1.-f3.-d3.r0.f2.d2.r0.-f3.r1.-f1.-r3.d2.f2.-d1.f0.d2.f1.d1.-r2.-r3.-f3.-f3.r3.-f2.-f3.-r2.-r2.f2.r2.-f2.-r2.f3.-r3.d1.-f2.-d1.-f3.f2.r2.f3.-r0.f1,46,46
309,r0.f0.r2.d3.-f0.r3.d3.-r0.d2.-f0.-r0.-r2.-d1.f2.r2.d1.r1.-d0.-r3.-f3.-r3.-d0.-f3.d0.-d2.f3.-f1.d2.d2.-r1.-f1.d2.-f3.f1.f1.-d2.-f2.-d1.-d1.f0.-r1.-f0.-d1.f2.r3.f1.d1.-f1,48,48
311,f2.-d3.-f1.-r0.d3.-f1.-d0.f3.r1.-d2.f3.d2.r0.-d2.d0.-r1.-r1.-d1.f0.-d2.f2.-d0.-f0.d1.d2.f0.d2.-f3.-r1.d2.f3.-d3.r1.-d2.d3.-f0.-d3.-f3.r0.-d3.-f2.-r2.f2.d3.-r0.f3,46,46
311,-r1.-f1.-d3.r0.f2.r1.-d0.-f2.d3.-f3.r2.-d2.r3.-r2.-d1.f0.-r3.-f2.d0.r0.f2.-r0.-d2.-r0.-d0.-f3.d0.f3.r0.-f3.d0.d0.-d1.-f2.-d3.f2.d1.-f0.-f1.r2.-d2.-r2.-d2.f1.d2.f0.-r1.-d0,48,48
312,-d1.-f2.r2.f0.-r0.f2.-r0.-d0.-r0.d1.r1.-d0.-d0.-d3.-f0.f1.d1.-f1.-f1.-f2.-r0.f1.d1.r1.-d1.d2.f2.-r1.-r3.f3.-r3.-d3.f0.d0.-r0.-f3.r3.-f0.d3.-r3.r0.-d0.-r0.-r3.-d0.-f0.-r3.-d3.r3,49,49
312,r1.-r2.-r2.d1.f0.-d3.d2.f3.-r3.-f2.-r1.d3.-r1.f2.r1.d3.f1.-d0.-f1.d0.f0.-r0.-r2.-d0.-f3.-d0.r2.f3.r2.-d0.d1.-r1.r2.f0.-d2.-f0.r1.r2.d0.-f1.r2.-f2.-r2.-f3.f2.f2.r2.-f2.f1.-r2.d1,51,51
313,-d0.-f1.-r1.d0.-f0.-d2.f3.-d0.r0.-d1.-f2.r0.d1.-f3.d1.-f3.d1.r1.-d1.f1.-r1.d1.-r2.-d3.r0.-d0.-r2.d0.r0.-f2.-f2.-d3.-f2.-f2.d3.-f1.-d1.-r2.-r2.d1.r2.-f2.r2.d2.f1.-d2,46,46
313,-d0.-f1.-r1.d0.-f0.-d2.f3.-d0.r0.-f2.r0.d1.-f3.-f1.d1.r0.-f1.-f1.-r0.-f3.d1.-r2.-d3.r0.r0.-d0.f1.f1.-d0.-d1.-f2.d1.d0.f1.-r2.-d2.-r2.d2.f1.-r2.d0.f2.-d2.r2.d2.-r2,46,46
314,-f3.-d2.r2.d3.-f3.-d2.-f0.-d3.r0.d2.-f0.f3.-d1.r3.d3.-r1.-f3.-d3.f3.-d2.-r3.d2.r3.-d1.d3.r2.-d3.f2.d3.-f2.d3.r0.-d3.-r0.-f2.r0.d3.-r0.-f1.-r2.d1.r2.f0.-d1.f1.d1.f2,47,47
314,-f3.-d2.r2.d3.-f3.-d2.-f0.-d3.r0.d2.-f0.f3.-d1.r3.d3.-r1.-f3.-d3.f3.-d2.-r3.d2.r3.d3.-d1.r2.-d3.f2.d3.-f2.d3.r0.-d3.-r0.-f2.r0.d3.-r0.-f1.-r2.d1.r2.f0.-d1.f1.d1.f2,47,47
317,-r1.-r2.r0.-f2.-d0.-f3.f0.-d1.d3.-f1.-d1.-d2.-r1.-r1.r0.f1.-r0.d2.r0.-d2.-f1.d2.-f3.-d2.f3.d2.f0.-r0.-d3.f0.d0.-f3.f0.d0.r0.-d0.-f3.r0.-f0.d0.-r0.-d3.-f0.-r3.-d3.f3,46,46
317,-r1.f1.-r3.-f0.-f1.d2.-f0.-d3.d1.d0.-f1.-r3.-d1.-f0.r0.-r3.-d1.-f0.r1.f0.-r1.-d0.r0.-r3.-r2.f1.-r0.-d1.r2.d3.-f0.d3.r2.-d3.-r2.f0.f0.-f2.-r2.-r3.f2.-d2.-f2.d2.r3.f2.f2.-f0,48,48
319,f0.-r0.-f1.-r2.d0.-f2.f1.-d1.-f2.-r0.-f2.d2.-f3.f1.-r0.-r3.f0.-r0.-f2.-r1.d3.f2.d3.-f2.r1.f2.r3.-f0.r0.-d0.-r3.f0.d3.-r0.-d0.d3.-r0.d0.f3.r3.-f3.d0.f0.-d0.-f0.r3,46,46
319,-r2.-r1.f1.f0.-d0.r0.d0.-d3.-f0.r3.d1.-d2.-f0.-d2.-f2.f1.d0.r3.-f0.r3.r3.f0.r2.d0.-r2.-d0.-d0.-d3.-r2.-f3.r1.r3.-d1.r2.-r3.-d2.-d1.-r2.d1.r3.r2.d3.-f1.-d1.-r2.d1.r2.-d3.d1.-r3,50,50
321,-d2.f2.d3.-f3.d3.-r0.-r0.f3.-d1.-f3.d3.f1.d2.-r1.r3.f1.-d2.d3.-f1.-r2.d2.-f3.-r3.-r3.d3.r3.-f1.-d3.-f1.-d2.f1.d2.f1.d2.r0.d2.-f0.-f3.-r2.f0.r2.f3.d2.-r2.-d2.-d2,46,46
321,-d2.f2.d3.-f3.d3.-r0.-r0.f3.-d1.-f3.d3.f1.d2.r3.-r1.f1.d3.-d2.-f1.-r2.d2.-f3.r3.r3.d3.r3.-f1.-d3.-f1.-d2.f1.d2.f1.d2.r0.d2.-f3.-f0.-r2.f0.r2.f3.d2.-r2.d2.d2,46,46
322,-d2.-f0.-r0.d3.r1.-d0.-d2.-r1.-f1.-r0.r1.d3.-f0.-f0.-f3.-f3.r1.d3.-f0.r2.-d3.r3.-f0.-f3.-d3.f0.-r3.d1.d3.r3.-d0.f0.r3.d0.-r3.f3.r0.d0.-f3.-f3.-d3.-r3.-r3.-f0.-f0.-r0.-r0,47,47
322,r2.f1.-f0.-r1.d1.-r0.-f1.r3.r3.f0.r1.f3.f0.r3.f2.-d3.f3.r0.d3.f2.d0.f3.-f1.-d0.-d0.-r3.-f0.-f3.-d0.-f2.f1.-d3.-d3.-r0.-d0.f1.f2.d0.f0.r0.-r3.-d2.-f1.-r1.f1.r1.d2.r3.-r0,49,49
323,-r3.d1.-f3.r2.-d3.f2.-d0.-r1.r2.f3.-r0.r3.-f1.f3.d0.-f0.-f2.-r0.-r3.-f2.r2.-d3.-f3.r1.f3.-r1.d3.f2.-r2.-r3.-d2.-r3.-d1.d2.-r2.d1.r3.f2.-d1.-f0.r1.f2.-r1.f0.-d1.-d1,46,46
323,-r3.d1.-f3.r2.-d3.f2.-d0.-r1.r2.f3.-r0.r3.f3.-f1.d0.-f0.-f2.-r3.-r0.-f2.r2.-d3.-f3.r1.f3.-r1.d3.f2.-r3.-r2.-d2.-r3.d2.-d1.-r2.d1.r3.f2.-d1.-f0.r1.f2.-r1.f0.d1.d1,46,46
324,-f2.-d1.f3.-r3.d2.-f1.-d1.-d1.-d3.d0.r3.f3.d2.f0.-r3.f2.r0.-f0.r3.f0.-r3.-r3.-d1.r1.d1.r3.f0.r3.-f3.-r3.-f0.f3.r0.f3.d3.-r0.d3.-f0.r3.d3.f3.r0.-d0.f3.d3.r3.-f3,47,47
324,d3.-d1.r1.r2.-d3.-d1.r2.-d0.-r0.f3.-d3.-r0.-d3.-d3.-f3.r1.f3.r1.r1.d0.-f0.r0.f0.r1.r1.f0.d1.-f2.-d1.f2.-r0.-f2.-d2.-r1.d0.-r1.d2.-f2.-d2.-f2.-d3.-r1.d3.-d2.f1.-d2.-f1.-d2.f2,49,49
325,-f0.r1.f3.-d2.-r0.-d0.f1.r0.-f2.-r3.f1.r2.f0.f3.-r3.f2.-r0.-d0.-r3.-d2.r3.-d1.-f0.-d2.-f1.d2.-r3.d0.r3.-f0.d0.-f3.f0.-r3.-d3.r0.d3.-r3.f3.d3.-f0.-f3.-r0.-f0.-d0.d3,46,46
325,f1.d3.f3.-f0.-d0.-f1.d2.f2.-r3.-f0.r3.-r0.r3.-d1.f3.-d3.-d1.-f3.-r2.r0.r0.d2.d0.-f3.f0.-r3.-d1.-d1.-r0.r1.-f2.r0.d1.r3.d1.-f0.-f3.r3.-f2.r1.-f1.r1.d1.f2.-r1.-d1.f1.d1,48,48
326,d0.-f2.f3.r3.-d2.-r2.-f2.r3.-d1.d0.d2.-r1.-r3.d0.-r3.-f0.-f3.r0.d0.-f1.r0.-d0.f3.-d0.f1.-r1.r2.d2.-f1.r3.f0.-d2.-f0.r1.f2.-r2.d2.-f2.-d0.-d2.-f0.-f0.-d1.-f2.d1.-f0.-f0,47,47
326,d0.f3.-f2.r3.-d2.-r2.-f2.r3.d2.d0.-d1.-r1.-r3.d0.-r3.-f3.-f0.r0.d0.-f1.r0.-d0.f3.-d0.f1.-r1.r2.d2.-f1.r3.f0.-d2.-f0.r1.f2.-r2.d2.-f2.-d2.-d0.f0.f0.-d1.-f2.d1.f0.f0,47,47
327,d3.-r3.-d2.f3.d3.-r3.-f0.-f0.f2.d1.d3.r1.f2.d3.f0.-d3.-r2.-f2.-d3.-d3.d0.r0.-f0.-f3.-d3.-r2.r3.-d3.-r2.d3.r3.-d0.-d3.d2.r2.-d0.-d2.d3.-f2.-d0.-d0.r2.-f0.-r2.d1.r2.-d1.d0,48,48
327,d3.-r3.-d2.f3.d3.-r3.-f0.f2.-f0.d1.d3.r1.f2.d3.f0.-d3.-r2.-f2.-d3.-d3.d0.r0.-f0.-f3.-d3.-r2.r3.-d3.-r2.d3.r3.-d3.-d0.d2.r2.-d2.d3.-d0.-f2.-d0.-d0.r2.-f0.-r2.d1.r2.-d1.d0,48,48
328,f3.r1.-d2.-r3.-f1.-d2.f3.r1.d3.r0.d1.d3.r2.-f1.-r2.-f3.-d3.-r0.f2.-d3.d1.d2.-r0.d0.-f0.-d2.r0.f3.-d0.-f0.-f3.-r0.f3.d0.f0.r3.f3.d3.f0.-r0.f3.r0.-d3.d0.r0.f3.-d3,47,47
329,-r1.r0.-d0.r2.-f3.r2.f3.-d3.d1.r0.-f0.-r1.-d2.r1.f0.-d2.f0.-d3.r3.-d0.-d1.d3.-f3.-d2.r3.-f0.d2.-r1.-f1.r1.f0.f2.d1.r1.-f2.r1.d2.-r1.r2.-f3.-r2.f1.f2.r2.f3.-r2,46,46
330,-d2.r0.d3.f1.-d3.d0.-f0.r1.f2.-d0.r0.d2.r0.r2.-d2.-r2.d2.r1.f3.r3.f3.d1.-f3.-f3.-d2.-f3.d0.r3.-d0.-f0.r1.-f3.-r2.-r1.f0.d1.f3.f3.r2.-d1.-r2.-f3.r2.d1.-r2.-d3.-f3,47,47
331,-r3.-d0.-f2.-r3.r1.f3.r2.-f2.-f2.-r0.-r3.-d0.-r3.r1.d0.f0.d1.-f0.d2.r3.d3.-f3.-r1.-d1.-d2.-r3.-d3.-r3.-r3.-f0.d0.r0.f3.r3.-d0.f0.d0.r3.-f3.f0.-d0.-f0.-d0.d3.r3.d3,46,46
333,d3.r1.-f0.-r1.-f1.d1.d3.-f0.r3.d3.f2.r2.r3.-d2.d0.-f3.d2.-f0.-d3.-r3.f0.d1.f3.-d3.-f3.-d2.d0.d3.r0.-f0.d0.f3.d0.f3.d0.-r0.d0.-r3.f0.-d3.-r0.-d0.-r3.-f3.r3.f3,46,46
336,-d0.r1.r3.-d2.-f0.-r2.f1.d0.-r2.-d1.-f1.-r1.-d2.-d2.r0.d1.d2.-r1.f3.r1.d3.-f0.d0.r3.d2.f3.-d2.r3.-f0.d3.-f0.-f3.d3.-f3.-r3.r0.-f3.f0.-d0.-d3.f0.-r3.d3.-f0.d3.-f3.-r0,47,47
336,r2.d0.-d3.-f0.d2.-r3.-d1.-f0.-r1.-f2.d2.f2.r2.d1.-d0.r1.f0.-d2.f1.d2.-f1.r2.f0.-r3.d1.d2.-r2.d0.f0.r0.-f3.f0.-r3.-d0.r3.d1.f3.f0.d3.f2.-d3.-r3.-r0.d3.r0.r3.f1.r2.d3,49,49
337,-f1.d1.r1.d1.-f0.-r1.-d0.r2.d3.-r2.r3.-f1.-f3.r3.f3.r2.-d3.f0.-d2.f0.-r3.r0.-f0.d3.-r0.-r2.f0.f3.-r0.-r0.-d3.-f3.r0.f0.-r0.-f3.f0.-d3.d0.-r0.d3.r0.-f0.-r0.-d0.r0,46,46
337,-d3.f1.d0.-r1.f2.-d2.f1.-r1.-r3.d0.d1.r0.r0.-f0.r0.f0.-r3.-f3.d0.d0.-r3.-d0.d1.r3.-f1.r3.-f1.d1.d1.r0.-d2.-r3.-d2.-r3.d2.-f1.d1.f3.-r2.-f1.r2.-f3.-r0.-d2.r0.f1.-d1.-r0,48,48
341,-f3.-r2.f2.-d3.f0.-r2.d0.-f0.-d2.-d2.f1.r0.f2.-r0.f2.-r2.r0.-d0.d3.r1.-d0.-d0.-f3.r2.r3.-f1.r1.d0.-r2.-d0.-d1.r1.-d1.r1.f1.-d0.r3.d0.-f1.-d0.-r3.d0.-f1.r3.f1.-r3,46,46
341,-f3.-r2.f2.-d3.f0.-r2.d0.-f0.d2.d2.f1.r0.f2.-r0.f2.r0.-r2.-d0.d3.r1.-d0.-d0.-f3.r3.r2.-f1.r1.d0.-r2.-d0.-d1.r1.-d1.r1.f1.-d0.r3.d0.-f1.-d0.-r3.d0.-f1.r3.f1.-r3,46,46
342,-f2.f1.r1.-f3.-r0.-f2.-r2.f1.-d3.-r3.-f0.f1.d3.-r1.d1.d3.r1.-d3.r1.-f2.-d0.-r1.-r3.d0.-f3.d1.r2.d2.r0.-f2.d1.f2.-d1.f3.-d0.-f1.-d3.r1.d1.f2.d1.-r1.-f2.-d1.d3.-f1.d1.f1.d1,49,49
342,f1.-f2.r1.-f3.-r0.-f2.-r2.f1.-d3.-r3.f1.-f0.d3.-r1.d1.d3.r1.-d3.r1.-f2.-d0.-r1.-r3.d0.-f3.d1.r2.d2.r0.-f2.d1.f2.-d1.f3.-d0.-f1.-d3.r1.d1.f2.d1.-r1.-f2.-d1.d3.-f1.d1.f1.d1,49,49
343,f3.-r1.f0.d2.-r3.d2.d3.-f2.d3.-r2.r1.-f0.-f1.r0.-d3.r2.-f2.r3.f2.-r2.f2.r0.-d0.-d2.r3.d2.d3.r3.-f0.-d0.-d0.-r3.-d0.-r0.f0.-d0.-f3.-f3.d0.r0.-f0.f3.-r0.-d3.r3.-f3,46,46
343,-f2.-d3.-f1.r0.-f1.-r1.-d0.f3.r2.-d3.f3.d3.-f3.r3.-r1.-f3.-d1.f2.d3.f1.f3.r0.d1.-r2.-d1.-f1.r3.-d1.r2.-d2.d0.f2.d2.-d0.f2.d1.-r2.r1.-d2.-f2.-r2.-r0.-f0.r0.f2.-r0.f0.-f2.r2.f2.r0.-f2,52,52
344,-r0.-r0.-r2.f3.r1.d1.f1.d3.-r3.-f2.d0.-r3.f0.d1.r3.-d2.d3.-r2.-d0.d2.-r2.-f0.r3.d0.f0.-r0.r2.r3.-f0.-r0.f3.-d0.-d0.-r0.d3.-r3.-d0.d3.-f3.r0.-f0.-d3.r0.-d3.r3.-f0.r3,47,47
344,f1.-d0.-r0.d0.-f3.d3.f1.-r0.d2.-d1.-f2.-r0.d3.f2.-r0.f0.r1.r0.f2.f0.d0.-f0.r0.d1.f2.f1.r1.f1.-f2.d1.-f0.-r1.-r1.f0.-d1.-f1.d0.-f0.-r1.f0.-d3.r1.d1.-r1.-d0.r1.-d1.-f1.-r1,49,49
345,-d1.-d3.f0.-d1.r2.-d0.-r3.r1.f1.f2.-r2.r3.-f0.d0.-f3.-d1.-f1.-f3.r0.f3.-d0.-d3.-r0.-r1.f1.r0.-f1.r1.d3.-r0.f2.-r1.-d2.r0.d2.r0.r1.-f0.d2.d3.f2.-d3.f2.d3.f2.-d3.f2.-d2,48,48
345,-d1.-d3.f0.-d1.r2.-d0.-r3.r1.f2.f1.-r2.r3.-f0.d0.-f3.-d1.-f3.-f1.r0.f3.-d3.-d0.-r0.-r1.f1.r0.-f1.r1.d3.-r0.f2.-r1.-d2.r0.d2.r1.r0.-f0.d2.d3.f2.-d3.f2.d3.f2.-d3.f2.-d2,48,48
346,-r1.r0.d0.r1.f1.d0.f3.-r1.-f3.-f3.-d1.f0.-d3.r0.d2.r0.r1.-f2.d0.-r0.-r1.f3.-r0.-r1.-d2.-r1.-d3.r0.r1.d2.f1.r1.-f1.d3.-f0.r1.f0.f1.r1.-d1.-f1.-r1.-d3.-f1.-d2.f1.-d0,47,47
346,-r1.r0.d0.r1.f1.d0.f3.-r1.f3.f3.-d1.f0.-d3.r0.d2.r0.r1.-f2.d0.-r0.-r1.f3.-r0.-r1.-d2.-r1.-d3.r0.r1.d2.f1.r1.-f1.d3.-f0.r1.f1.f0.r1.-d1.-f1.-r1.-d3.-f1.-d2.f1.-d0,47,47
347,d2.r1.-f0.r0.-d2.-f0.-d0.-r3.d3.r1.r3.-d0.r1.-d0.r0.r2.f0.-d3.-r2.-f3.d3.-r2.-d3.-f0.-f0.r1.d1.d3.-r2.-f1.-r1.f3.d1.f1.-r2.f1.d1.f3.r2.-f1.r2.-f3.-d1.-r2.-r2.-d1.-d1.r2,48,48
347,d2.r1.-f0.r0.-d2.-f0.-d0.-r3.d3.r1.r3.-d0.r1.-d0.r2.r0.f0.-d3.-r2.-f3.d3.-r2.-d3.-f0.-f0.r1.d1.d3.-r2.-f1.-r1.f3.d1.f1.-r2.f1.d1.f3.r2.-f1.r2.-f3.-d1.r2.r2.d1.d1.r2,48,48
351,-r0.-d0.-f1.f2.r2.-d0.f2.-r3.f0.f2.-r0.-f1.-r1.d0.-r3.-d0.-d2.r0.-d2.-r3.r0.d2.-r1.-d2.r3.d0.r2.f3.d1.-f3.-r2.f2.-r3.r2.-f2.r3.-f3.-r1.d3.-f2.-d2.-d3.r1.-f2.-r1.f2,46,46
